name,born,position,debut,stats
Alessandro Bottacchiari,"
November 8, 1955, Foligno, PG
   ", Flanker,"Italy v New Zealand at Leicester, Oct 13, 1991 ","{'Mat': '6', 'Start': '6', 'Sub': '0', 'Pts': '9', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '4', 'Lost': '2', 'Draw': '0', '%': '66.66'}"
Walter Cristofoletto,"
June 2, 1964, Treviso, TV
   ", Lock,"Italy v Romania at Rovigo, Apr 18, 1992 ","{'Mat': '31', 'Start': '25', 'Sub': '6', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '11', 'Lost': '19', 'Draw': '1', '%': '37.09'}"
Daniele Sesenna,"
July 22, 1969, Piacenza, PC
   ", Lock,"Italy v Romania at Rovigo, Apr 18, 1992 ","{'Mat': '5', 'Start': '3', 'Sub': '2', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '4', 'Lost': '1', 'Draw': '0', '%': '80.00'}"
Tito Ciccio,"
July 28, 1967, Messina, ME
   ", No. 8,"Italy v Romania at Rome, Oct 1, 1992 ","{'Mat': '5', 'Start': '5', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '3', 'Lost': '2', 'Draw': '0', '%': '60.00'}"
Julian Gardner,"
May 12, 1964, Brisbane, QLD
   ", Flanker,"Argentina v Australia at Buenos Aires, Nov 7, 1987 ","{'Mat': '24', 'Start': '23', 'Sub': '1', 'Pts': '20', 'Tries': '4', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '12', 'Lost': '12', 'Draw': '0', '%': '50.00'}"
Mark Giacheri,"
February 1, 1969, Sydney, NSW
   ", Flanker,"Italy v Romania at Rome, Oct 1, 1992 ","{'Mat': '48', 'Start': '44', 'Sub': '4', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '15', 'Lost': '33', 'Draw': '0', '%': '31.25'}"
Ramiro Cassina,"
June 18, 1967, Villa Elisa
   ", Lock,"Italy v Romania at Rome, Oct 1, 1992 ","{'Mat': '2', 'Start': '0', 'Sub': '2', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '1', 'Draw': '0', '%': '50.00'}"
Carlo Orlandi,"
November 1, 1967, Piacenza, PC
   ", Hooker,"Scotland A v Italy at Melrose, Dec 19, 1992 ","{'Mat': '42', 'Start': '40', 'Sub': '2', 'Pts': '20', 'Tries': '4', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '18', 'Lost': '23', 'Draw': '1', '%': '44.04'}"
Stefano Rigo,"
December 13, 1965, Treviso, TV
   ", Flanker,"Scotland A v Italy at Melrose, Dec 19, 1992 ","{'Mat': '4', 'Start': '4', 'Sub': '0', 'Pts': '15', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '2', 'Lost': '2', 'Draw': '0', '%': '50.00'}"
Piero Dotto,"
February 28, 1970, Treviso, TV
   ", Fullback,"Spain v Italy at Madrid, Feb 14, 1993 ","{'Mat': '4', 'Start': '3', 'Sub': '1', 'Pts': '15', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '4', 'Lost': '0', 'Draw': '0', '%': '100.00'}"
Fabio Coppo,"
August 28, 1964, Padova, PD
   ", No. 8,"Italy v France XV at Treviso, Feb 20, 1993 ","{'Mat': '5', 'Start': '4', 'Sub': '1', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '4', 'Lost': '1', 'Draw': '0', '%': '80.00'}"
Mauro dal Sie,"
October 13, 1967, Musile di Piave, VE
   ", Prop,"Portugal v Italy at Coimbra, Apr 17, 1993 ","{'Mat': '7', 'Start': '6', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '2', 'Lost': '5', 'Draw': '0', '%': '28.57'}"
Hector de Marco,"
November 1, 1966, Cordoba
   "," Fly-half, Scrum-half","Portugal v Italy at Coimbra, Apr 17, 1993 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '0', 'Draw': '0', '%': '100.00'}"
Gabriel Filizzola,"
September 30, 1965, Mendoza
   ", Centre,"Portugal v Italy at Coimbra, Apr 17, 1993 ","{'Mat': '12', 'Start': '10', 'Sub': '2', 'Pts': '72', 'Tries': '5', 'Conv': '16', 'Pens': '5', 'Drop': '0', 'Won': '9', 'Lost': '3', 'Draw': '0', '%': '75.00'}"
Alessandro Moscardi,"
January 26, 1969, Rovigo, RO
   ", Hooker,"Portugal v Italy at Coimbra, Apr 17, 1993 ","{'Mat': '44', 'Start': '41', 'Sub': '3', 'Pts': '30', 'Tries': '6', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '10', 'Lost': '34', 'Draw': '0', '%': '22.72'}"
Leonardo Perziano,"
November 21, 1971, Treviso, TV
   ", Wing,"Portugal v Italy at Coimbra, Apr 17, 1993 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '0', 'Draw': '0', '%': '100.00'}"
Giuliano Faltiba',"
January 19, 1967, San Dona di Piave, VE
   ", Scrum-half,"Portugal v Italy at Coimbra, Apr 17, 1993 ","{'Mat': '1', 'Start': '0', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '0', 'Draw': '0', '%': '100.00'}"
Andrea Sgorlon,"
January 20, 1968, San Dona di Piave, VE
   ", Flanker,"Portugal v Italy at Coimbra, Apr 17, 1993 ","{'Mat': '37', 'Start': '32', 'Sub': '5', 'Pts': '10', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '17', 'Lost': '19', 'Draw': '1', '%': '47.29'}"
Massimiliano Capuzzoni,"
April 17, 1969, Milano, MI
   ", Flanker,"Croatia v Italy at Perpignan, Jun 17, 1993 ","{'Mat': '2', 'Start': '1', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '2', 'Lost': '0', 'Draw': '0', '%': '100.00'}"
Massimo Ravazzolo,"
September 5, 1972, Calvisano, BS
   "," Fullback, Wing","Croatia v Italy at Perpignan, Jun 17, 1993 ","{'Mat': '23', 'Start': '18', 'Sub': '5', 'Pts': '15', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '10', 'Lost': '12', 'Draw': '1', '%': '45.65'}"
Vittorio d'Anna,"
December 16, 1967, Benevento, BN
   ", Wing,"Russia v Italy at Moscow, Nov 6, 1993 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '0', 'Draw': '0', '%': '100.00'}"
Orazio Arancio,"
November 15, 1967, Catania, CT
   ", Flanker,"Russia v Italy at Moscow, Nov 6, 1993 ","{'Mat': '34', 'Start': '25', 'Sub': '9', 'Pts': '10', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '12', 'Lost': '22', 'Draw': '0', '%': '35.29'}"
Danilo Beretta,"
September 6, 1967, Bergamo, BG
   ", Flanker,"Italy v Scotland A at Rovigo, Dec 18, 1993 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '0', 'Draw': '0', '%': '100.00'}"
Roberto Crotti,"
January 16, 1966, Milano, MI
   ", Wing,"Italy v Scotland A at Rovigo, Dec 18, 1993 ","{'Mat': '2', 'Start': '1', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '1', 'Draw': '0', '%': '50.00'}"
Nicola Aldrovandi,"
December 6, 1971, Bologna, BO
   ", Centre,"Italy v Spain at Parma, May 7, 1994 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Pts': '25', 'Tries': '5', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '3', 'Lost': '0', 'Draw': '0', '%': '100.00'}"
Claudio de Rossi,"
June 16, 1967, Treviso, TV
   ", Flanker,"Italy v Spain at Parma, May 7, 1994 ","{'Mat': '3', 'Start': '1', 'Sub': '2', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '3', 'Lost': '0', 'Draw': '0', '%': '100.00'}"
Alessandro Troncon,"
September 6, 1973, Treviso, TV
   ", Scrum-half,"Italy v Spain at Parma, May 7, 1994 ","{'Mat': '101', 'Start': '94', 'Sub': '7', 'Pts': '95', 'Tries': '19', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '33', 'Lost': '67', 'Draw': '1', '%': '33.16'}"
Javier Pertile,"
October 26, 1968, General San Martin
   ", Fullback,"Romania v Italy at Bucharest, May 14, 1994 ","{'Mat': '15', 'Start': '14', 'Sub': '1', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '3', 'Lost': '12', 'Draw': '0', '%': '20.00'}"
Andrea Castellani,"
May 15, 1972, L'Aquila, AQ
   ", Prop,"Italy v Czechia at Viadana, May 18, 1994 ","{'Mat': '20', 'Start': '13', 'Sub': '7', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '9', 'Lost': '10', 'Draw': '1', '%': '47.50'}"
Mario Gerosa,"
April 27, 1967, Rosario
   ", Wing,"Argentina v Uruguay at Santiago, Sep 27, 1987 ","{'Mat': '9', 'Start': '9', 'Sub': '0', 'Pts': '36', 'Tries': '8', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '5', 'Lost': '4', 'Draw': '0', '%': '55.55'}"
Diego Scaglia,"
July 29, 1967, Cordoba
   ", Lock,"Italy v Romania at Catania, Oct 1, 1994 ","{'Mat': '6', 'Start': '6', 'Sub': '0', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '5', 'Draw': '0', '%': '16.66'}"
Massimo Alfonsetti,"
July 24, 1972, L'Aquila, AQ
   ", Hooker,"France XV v Italy at Digione, Dec 4, 1994 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '1', 'Draw': '0', '%': '0.00'}"
Marco Platania,"
May 6, 1973, Cremona, CR
   ", Centre,"France XV v Italy at Digione, Dec 4, 1994 ","{'Mat': '4', 'Start': '3', 'Sub': '1', 'Pts': '10', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '2', 'Lost': '2', 'Draw': '0', '%': '50.00'}"
Francesco Mazzariol,"
March 1, 1975, Treviso, TV
   ", Fly-half,"France v Italy at Buenos Aires, Oct 14, 1995 ","{'Mat': '33', 'Start': '16', 'Sub': '17', 'Pts': '78', 'Tries': '2', 'Conv': '13', 'Pens': '14', 'Drop': '0', 'Won': '12', 'Lost': '21', 'Draw': '0', '%': '36.36'}"
Fabio Roselli,"
April 13, 1971, Roma, RM
   ", Wing,"France v Italy at Buenos Aires, Oct 14, 1995 ","{'Mat': '16', 'Start': '15', 'Sub': '1', 'Pts': '25', 'Tries': '5', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '5', 'Lost': '11', 'Draw': '0', '%': '31.25'}"
Carlo Caione,"
February 18, 1973, L'Aquila, AQ
   ", Back-row,"Italy v Romania at Buenos Aires, Oct 21, 1995 ","{'Mat': '25', 'Start': '19', 'Sub': '6', 'Pts': '15', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '10', 'Lost': '15', 'Draw': '0', '%': '40.00'}"
Matteo Piovene,"
July 1, 1973, Padova, PD
   ", Centre,"Italy v New Zealand at Bologna, Oct 28, 1995 ","{'Mat': '1', 'Start': '0', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '1', 'Draw': '0', '%': '0.00'}"
Nicola Mazzucato,"
October 27, 1975, Padova, PD
   ", Wing,"Italy v South Africa at Rome, Nov 12, 1995 ","{'Mat': '39', 'Start': '33', 'Sub': '6', 'Pts': '25', 'Tries': '5', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '12', 'Lost': '27', 'Draw': '0', '%': '30.76'}"
Federico Williams,"
January 27, 1966, San Miguel de Tucuma
   ", Fullback,"Italy v South Africa at Rome, Nov 12, 1995 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '1', 'Draw': '0', '%': '0.00'}"
Tommaso Visentin,"
March 30, 1974, Treviso, TV
   ", Centre,"Wales v Italy at Cardiff, Jan 16, 1996 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '1', 'Draw': '0', '%': '0.00'}"
Giampiero de Carli,"
March 17, 1970, Roma, RM
   ", Prop,"Wales v Italy at Cardiff, Jan 16, 1996 ","{'Mat': '32', 'Start': '19', 'Sub': '13', 'Pts': '25', 'Tries': '5', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '10', 'Lost': '22', 'Draw': '0', '%': '31.25'}"
Simone Babbo,"
January 25, 1973, San Dona di Piave, VE
   ", Wing,"Portugal v Italy at Lisbon, Mar 2, 1996 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '10', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '0', 'Draw': '0', '%': '100.00'}"
Andrea Gritti,"
May 28, 1974, Treviso, TV
   ", Lock,"Portugal v Italy at Lisbon, Mar 2, 1996 ","{'Mat': '15', 'Start': '15', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '3', 'Lost': '12', 'Draw': '0', '%': '20.00'}"
Gianluca Guidi,"
February 2, 1968, Livorno, LI
   ", Scrum-half,"Portugal v Italy at Lisbon, Mar 2, 1996 ","{'Mat': '5', 'Start': '2', 'Sub': '3', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '3', 'Lost': '1', 'Draw': '1', '%': '70.00'}"
Piergiorgi Menapace,"
August 22, 1971, Padova, PD
   ", Prop,"Portugal v Italy at Lisbon, Mar 2, 1996 ","{'Mat': '1', 'Start': '0', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '0', 'Draw': '0', '%': '100.00'}"
Riccardo Piovan,"
September 21, 1974, Padova, PD
   ", No. 8,"Portugal v Italy at Lisbon, Mar 2, 1996 ","{'Mat': '4', 'Start': '3', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '3', 'Lost': '1', 'Draw': '0', '%': '75.00'}"
Leandro Manteri,"
September 30, 1968, Livorno, LI
   ", Wing,"Italy v Wales at Rome, Oct 5, 1996 ","{'Mat': '4', 'Start': '3', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '4', 'Draw': '0', '%': '0.00'}"
Roberto Rampazzo,"
December 2, 1972, Padova, PD
   ", Back-row,"Italy v Wales at Rome, Oct 5, 1996 ","{'Mat': '2', 'Start': '0', 'Sub': '2', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '2', 'Draw': '0', '%': '0.00'}"
Andrea Barattin,"
May 11, 1972, Treviso, TV
   ", Lock,"Italy v Australia at Padova, Oct 23, 1996 ","{'Mat': '2', 'Start': '0', 'Sub': '2', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '2', 'Draw': '0', '%': '0.00'}"
Cristian Stoica,"
August 1, 1976, Bucuresti
   ", Centre,"Ireland v Italy at Lansdowne Road, Jan 4, 1997 ","{'Mat': '71', 'Start': '70', 'Sub': '1', 'Pts': '55', 'Tries': '11', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '21', 'Lost': '49', 'Draw': '1', '%': '30.28'}"
Luca Martin,"
November 25, 1973, Padova, PD
   ", Centre,"France v Italy at Auch, Oct 18, 1997 ","{'Mat': '38', 'Start': '32', 'Sub': '6', 'Pts': '45', 'Tries': '9', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '9', 'Lost': '29', 'Draw': '0', '%': '23.68'}"
Manuel Dallan,"
October 15, 1976, Montebelluna, TV
   ", Centre,"Argentina v Italy at Lourdes, Oct 22, 1997 ","{'Mat': '18', 'Start': '15', 'Sub': '3', 'Pts': '20', 'Tries': '4', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '8', 'Lost': '9', 'Draw': '1', '%': '47.22'}"
Andrea Moretti,"
November 13, 1972, Mantova, MN
   ", Hooker,"Italy v Romania at Tarbes, Oct 26, 1997 ","{'Mat': '13', 'Start': '7', 'Sub': '6', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '6', 'Lost': '7', 'Draw': '0', '%': '46.15'}"
Corrado Pilat,"
September 24, 1974, Belluno, BL
   "," Fullback, Fly-half","Italy v Ireland at Bologna, Dec 20, 1997 ","{'Mat': '7', 'Start': '6', 'Sub': '1', 'Pts': '13', 'Tries': '2', 'Conv': '0', 'Pens': '1', 'Drop': '0', 'Won': '2', 'Lost': '5', 'Draw': '0', '%': '28.57'}"
Stefano Saviozzi,"
March 4, 1975, Pisa, PI
   ", Hooker,"Russia v Italy at Krasnoyarsk, Apr 18, 1998 ","{'Mat': '14', 'Start': '7', 'Sub': '7', 'Pts': '10', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '4', 'Lost': '10', 'Draw': '0', '%': '28.57'}"
Giuseppe Lanzi,"
January 24, 1970, Viterbo, VT
   ", Lock,"Italy v Argentina at Piacenza, Nov 7, 1998 ","{'Mat': '8', 'Start': '2', 'Sub': '6', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '4', 'Lost': '4', 'Draw': '0', '%': '50.00'}"
Mauro Bergamasco,"
May 1, 1979, Padova, PD
   ", Flanker,"Italy v Netherlands at Huddersfield, Nov 18, 1998 ","{'Mat': '106', 'Start': '90', 'Sub': '16', 'Pts': '75', 'Tries': '15', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '31', 'Lost': '75', 'Draw': '0', '%': '29.24'}"
Matt Pini,"
March 21, 1969, Canberra, ACT
   ", Fullback,"Australia v Ireland at Brisbane, Jun 5, 1994 ","{'Mat': '20', 'Start': '19', 'Sub': '1', 'Pts': '20', 'Tries': '4', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '10', 'Lost': '10', 'Draw': '0', '%': '50.00'}"
Simone Stocco,"
October 7, 1972, Mirano, VE
   ", Lock,"Italy v Netherlands at Huddersfield, Nov 18, 1998 ","{'Mat': '4', 'Start': '1', 'Sub': '3', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '3', 'Draw': '0', '%': '25.00'}"
Michele Birtig,"
May 7, 1971, Udine, UD
   ", Flanker,"Italy v Netherlands at Huddersfield, Nov 18, 1998 ","{'Mat': '2', 'Start': '1', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '1', 'Draw': '0', '%': '50.00'}"
Giampiero Mazzi,"
October 14, 1974, Frascati, RM
   ", Scrum-half,"Italy v Netherlands at Huddersfield, Nov 18, 1998 ","{'Mat': '5', 'Start': '2', 'Sub': '3', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '3', 'Lost': '2', 'Draw': '0', '%': '60.00'}"
Nanni Raineri,"
November 4, 1976, Colleferro, RM
   "," Centre, Fly-half","Italy v Netherlands at Huddersfield, Nov 18, 1998 ","{'Mat': '22', 'Start': '18', 'Sub': '4', 'Pts': '13', 'Tries': '2', 'Conv': '0', 'Pens': '1', 'Drop': '0', 'Won': '6', 'Lost': '16', 'Draw': '0', '%': '27.27'}"
Marco Baroni,"
August 15, 1978, Padova, PD
   ", Wing,"Italy v France XV at Genova, Jan 30, 1999 ","{'Mat': '6', 'Start': '3', 'Sub': '3', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '6', 'Draw': '0', '%': '0.00'}"
Denis Dallan,"
March 4, 1978, Asolo, TV
   ", Wing,"Italy v France XV at Genova, Jan 30, 1999 ","{'Mat': '42', 'Start': '41', 'Sub': '1', 'Pts': '35', 'Tries': '7', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '11', 'Lost': '31', 'Draw': '0', '%': '26.19'}"
Giacomo Preo,"
April 15, 1977, Noale, VE
   "," Centre, Fly-half","Ireland v Italy at Lansdowne Road, Apr 10, 1999 ","{'Mat': '7', 'Start': '2', 'Sub': '5', 'Pts': '2', 'Tries': '0', 'Conv': '1', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '6', 'Draw': '0', '%': '14.28'}"
Wim Visser,"
March 27, 1970, Durban
   ", Lock,"Ireland v Italy at Lansdowne Road, Apr 10, 1999 ","{'Mat': '22', 'Start': '19', 'Sub': '3', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '5', 'Lost': '17', 'Draw': '0', '%': '22.72'}"
Gianluca Faliva,"
December 26, 1973, Camposampiero, PD
   ", Prop,"South Africa v Italy at Durban, Jun 19, 1999 ","{'Mat': '4', 'Start': '2', 'Sub': '2', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '4', 'Draw': '0', '%': '0.00'}"
Laurent Travini,"
November 24, 1972, Gap
   ", Lock,"South Africa v Italy at Durban, Jun 19, 1999 ","{'Mat': '5', 'Start': '2', 'Sub': '3', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '2', 'Lost': '3', 'Draw': '0', '%': '40.00'}"
Sandro Ceppolino,"
August 8, 1974, Villa Ballester
   ", Centre,"Italy v Uruguay at L'Aquila, Aug 22, 1999 ","{'Mat': '5', 'Start': '4', 'Sub': '1', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '2', 'Lost': '3', 'Draw': '0', '%': '40.00'}"
Andrea de Rossi,"
August 7, 1972, Genova, GE
   ", No. 8,"Italy v Uruguay at L'Aquila, Aug 22, 1999 ","{'Mat': '34', 'Start': '23', 'Sub': '11', 'Pts': '10', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '11', 'Lost': '23', 'Draw': '0', '%': '32.35'}"
Andrea Scanavacca,"
July 23, 1973, Rovigo, RO
   ", Fly-half,"Italy v Uruguay at L'Aquila, Aug 22, 1999 ","{'Mat': '11', 'Start': '6', 'Sub': '5', 'Pts': '49', 'Tries': '2', 'Conv': '9', 'Pens': '7', 'Drop': '0', 'Won': '6', 'Lost': '5', 'Draw': '0', '%': '54.54'}"
Luciano Cornella,"
May 3, 1977
   ", No. 8,"Italy v Spain at L'Aquila, Aug 26, 1999 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '0', 'Draw': '0', '%': '100.00'}"
Andrea Masi,"
March 30, 1981, L'Aquila, AQ
   ", Centre,"Italy v Spain at L'Aquila, Aug 26, 1999 ","{'Mat': '95', 'Start': '82', 'Sub': '13', 'Pts': '65', 'Tries': '13', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '23', 'Lost': '72', 'Draw': '0', '%': '24.21'}"
Federico Pucciariello,"
June 24, 1975, Rosario
   ", Prop,"Italy v Spain at L'Aquila, Aug 26, 1999 ","{'Mat': '8', 'Start': '6', 'Sub': '2', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '7', 'Draw': '0', '%': '12.50'}"
Nicolas Zisti,"
August 2, 1972, Sydney, NSW
   ", Centre,"England v Italy at Twickenham, Oct 2, 1999 ","{'Mat': '4', 'Start': '4', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '4', 'Draw': '0', '%': '0.00'}"
Alejandro Moreno,"
April 21, 1973, Buenos Aires
   ", Prop,"Paraguay v Argentina at Asuncion, Oct 3, 1998 ","{'Mat': '8', 'Start': '3', 'Sub': '5', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '4', 'Lost': '4', 'Draw': '0', '%': '50.00'}"
Tino Paoletti,"
January 28, 1977, Firenze, FI
   ", Prop,"Italy v Scotland at Rome, Feb 5, 2000 ","{'Mat': '15', 'Start': '7', 'Sub': '8', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '5', 'Lost': '10', 'Draw': '0', '%': '33.33'}"
Matteo Mazzantini,"
October 24, 1976, Livorno, LI
   "," Fly-half, Scrum-half","Italy v Scotland at Rome, Feb 5, 2000 ","{'Mat': '9', 'Start': '3', 'Sub': '6', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '2', 'Lost': '7', 'Draw': '0', '%': '22.22'}"
Aaron Persico,"
March 29, 1978, Lower Hutt
   ", Flanker,"Italy v Scotland at Rome, Feb 5, 2000 ","{'Mat': '56', 'Start': '45', 'Sub': '11', 'Pts': '10', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '15', 'Lost': '41', 'Draw': '0', '%': '26.78'}"
Marco Rivaro,"
September 2, 1973, Genova, GE
   ", Centre,"Italy v Scotland at Rome, Feb 5, 2000 ","{'Mat': '4', 'Start': '1', 'Sub': '3', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '3', 'Draw': '0', '%': '25.00'}"
Juan Francesio,"
August 18, 1975, Rosario
   ", Wing,"Wales v Italy at Millennium Stadium, Feb 19, 2000 ","{'Mat': '4', 'Start': '2', 'Sub': '2', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '3', 'Draw': '0', '%': '25.00'}"
