name,born,position,debut,stats
Hugh Gilmour,"
September 13, 1974, Edinburgh
   ", Wing,"Fiji v Scotland at Suva, May 26, 1998 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '1', 'Draw': '0', '%': '0.00'}"
Gordon McIlwham,"
November 13, 1969, Glasgow
   ", Prop,"Fiji v Scotland at Suva, May 26, 1998 ","{'Mat': '16', 'Start': '2', 'Sub': '14', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '5', 'Lost': '10', 'Draw': '1', '%': '34.37'}"
Matthew Proudfoot,"
January 30, 1972, Klerksdorp
   ", Prop,"Fiji v Scotland at Suva, May 26, 1998 ","{'Mat': '4', 'Start': '3', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '4', 'Draw': '0', '%': '0.00'}"
Glenn Metcalfe,"
April 15, 1970, Auckland
   ", Fullback,"Australia v Scotland at Sydney, Jun 13, 1998 ","{'Mat': '40', 'Start': '39', 'Sub': '1', 'Pts': '20', 'Tries': '4', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '17', 'Lost': '23', 'Draw': '0', '%': '42.50'}"
Gordon Simpson,"
September 21, 1971, Takapuna
   ", No. 8,"Australia v Scotland at Sydney, Jun 13, 1998 ","{'Mat': '15', 'Start': '11', 'Sub': '4', 'Pts': '15', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '5', 'Lost': '10', 'Draw': '0', '%': '33.33'}"
John Leslie,"
November 25, 1970, Lower Hutt
   ", Centre,"Scotland v South Africa at Murrayfield, Nov 21, 1998 ","{'Mat': '23', 'Start': '23', 'Sub': '0', 'Pts': '20', 'Tries': '4', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '10', 'Lost': '12', 'Draw': '1', '%': '45.65'}"
Jamie Mayer,"
April 16, 1977, Edinburgh
   ", Centre,"Scotland v South Africa at Murrayfield, Nov 21, 1998 ","{'Mat': '8', 'Start': '7', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '3', 'Lost': '5', 'Draw': '0', '%': '37.50'}"
Budge Pountney,"
November 13, 1973, Southampton
   ", Flanker,"Scotland v South Africa at Murrayfield, Nov 21, 1998 ","{'Mat': '31', 'Start': '27', 'Sub': '4', 'Pts': '25', 'Tries': '5', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '15', 'Lost': '15', 'Draw': '1', '%': '50.00'}"
Martin Leslie,"
October 25, 1971, Lower Hutt
   ", Flanker,"Scotland v South Africa at Murrayfield, Nov 21, 1998 ","{'Mat': '37', 'Start': '28', 'Sub': '9', 'Pts': '50', 'Tries': '10', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '17', 'Lost': '19', 'Draw': '1', '%': '47.29'}"
Iain Fairley,"
August 29, 1973, Kelso
   ", Scrum-half,"Scotland v Italy at Murrayfield, Mar 6, 1999 ","{'Mat': '3', 'Start': '1', 'Sub': '2', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '3', 'Lost': '0', 'Draw': '0', '%': '100.00'}"
Graeme Burns,"
October 29, 1971, Edinburgh
   ", Scrum-half,"Scotland v Italy at Murrayfield, Mar 6, 1999 ","{'Mat': '4', 'Start': '0', 'Sub': '4', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '3', 'Lost': '1', 'Draw': '0', '%': '75.00'}"
Steve Brotherstone,"
April 16, 1971, Duns
   ", Hooker,"Scotland v Ireland at Murrayfield, Mar 20, 1999 ","{'Mat': '8', 'Start': '6', 'Sub': '2', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '4', 'Lost': '4', 'Draw': '0', '%': '50.00'}"
James McLaren,"
July 28, 1972, Stirling
   ", Centre,"Scotland v Argentina at Murrayfield, Aug 21, 1999 ","{'Mat': '30', 'Start': '23', 'Sub': '7', 'Pts': '30', 'Tries': '6', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '13', 'Lost': '16', 'Draw': '1', '%': '45.00'}"
Robbie Russell,"
May 1, 1976, Brisbane, QLD
   ", Hooker,"Scotland v Romania at Glasgow, Aug 28, 1999 ","{'Mat': '27', 'Start': '4', 'Sub': '23', 'Pts': '20', 'Tries': '4', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '12', 'Lost': '15', 'Draw': '0', '%': '44.44'}"
Cameron Mather,"
August 20, 1972, Christchurch
   ", Back-row,"Scotland v Romania at Glasgow, Aug 28, 1999 ","{'Mat': '10', 'Start': '7', 'Sub': '3', 'Pts': '10', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '4', 'Lost': '6', 'Draw': '0', '%': '40.00'}"
Chris Paterson,"
March 30, 1978, Edinburgh
   "," Fullback, Wing","Scotland v Spain at Murrayfield, Oct 16, 1999 ","{'Mat': '109', 'Start': '96', 'Sub': '13', 'Pts': '809', 'Tries': '22', 'Conv': '90', 'Pens': '170', 'Drop': '3', 'Won': '43', 'Lost': '65', 'Draw': '1', '%': '39.90'}"
Craig Moir,"
September 25, 1973, Aberdeen
   "," Wing, Centre","Wales v Scotland at Millennium Stadium, Mar 18, 2000 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '2', 'Draw': '0', '%': '33.33'}"
Richard Metcalfe,"
November 21, 1973, Leeds
   ", Lock,"Scotland v England at Murrayfield, Apr 2, 2000 ","{'Mat': '9', 'Start': '7', 'Sub': '2', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '3', 'Lost': '5', 'Draw': '1', '%': '38.88'}"
Jason White,"
April 17, 1978, Edinburgh
   ", Back-row,"Scotland v England at Murrayfield, Apr 2, 2000 ","{'Mat': '77', 'Start': '62', 'Sub': '15', 'Pts': '20', 'Tries': '4', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '31', 'Lost': '46', 'Draw': '0', '%': '40.25'}"
Ross Beattie,"
November 15, 1977, Sittingbourne
   ", Back-row,"New Zealand v Scotland at Dunedin, Jun 24, 2000 ","{'Mat': '9', 'Start': '4', 'Sub': '5', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '5', 'Lost': '4', 'Draw': '0', '%': '55.55'}"
Iain Fullarton,"
April 25, 1976, Edinburgh
   ", Lock,"New Zealand v Scotland at Dunedin, Jun 24, 2000 ","{'Mat': '8', 'Start': '2', 'Sub': '6', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '2', 'Lost': '6', 'Draw': '0', '%': '25.00'}"
Jon Petrie,"
October 19, 1976, Dundee
   ", Back-row,"New Zealand v Scotland at Auckland, Jul 1, 2000 ","{'Mat': '45', 'Start': '22', 'Sub': '23', 'Pts': '15', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '17', 'Lost': '27', 'Draw': '1', '%': '38.88'}"
Graeme Beveridge,"
February 17, 1976, Edinburgh
   ", Scrum-half,"New Zealand v Scotland at Auckland, Jul 1, 2000 ","{'Mat': '6', 'Start': '1', 'Sub': '5', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '4', 'Lost': '2', 'Draw': '0', '%': '66.66'}"
Nathan Hines,"
November 29, 1976, Wagga Wagga
   ", Lock,"New Zealand v Scotland at Auckland, Jul 1, 2000 ","{'Mat': '77', 'Start': '51', 'Sub': '26', 'Pts': '10', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '30', 'Lost': '46', 'Draw': '1', '%': '39.61'}"
Steve Scott,"
July 26, 1974, Galashiels
   ", Hooker,"New Zealand v Scotland at Auckland, Jul 1, 2000 ","{'Mat': '11', 'Start': '0', 'Sub': '11', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '8', 'Lost': '3', 'Draw': '0', '%': '72.72'}"
Alan Bulloch,"
July 7, 1977, Glasgow
   ", Centre,"Scotland v United States of America at Murrayfield, Nov 4, 2000 ","{'Mat': '5', 'Start': '4', 'Sub': '1', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '2', 'Lost': '3', 'Draw': '0', '%': '40.00'}"
Jon Steel,"
March 14, 1980, Middlesbrough
   ", Outside back,"Scotland v United States of America at Murrayfield, Nov 4, 2000 ","{'Mat': '5', 'Start': '5', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '3', 'Lost': '2', 'Draw': '0', '%': '60.00'}"
Simon Taylor,"
August 17, 1979, Stirling
   ", Back-row,"Scotland v United States of America at Murrayfield, Nov 4, 2000 ","{'Mat': '66', 'Start': '65', 'Sub': '1', 'Pts': '30', 'Tries': '6', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '29', 'Lost': '37', 'Draw': '0', '%': '43.93'}"
Andrew Henderson,"
February 3, 1980, Chatham, Kent
   ", Centre,"Scotland v Ireland at Murrayfield, Sep 22, 2001 ","{'Mat': '53', 'Start': '41', 'Sub': '12', 'Pts': '40', 'Tries': '8', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '17', 'Lost': '36', 'Draw': '0', '%': '32.07'}"
Andrew Mower,"
September 9, 1975, Sydney, NSW
   ", Flanker,"Scotland v Tonga at Murrayfield, Nov 10, 2001 ","{'Mat': '13', 'Start': '13', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '4', 'Lost': '9', 'Draw': '0', '%': '30.76'}"
Gordon Ross,"
March 8, 1978, Edinburgh
   ", Fly-half,"Scotland v Tonga at Murrayfield, Nov 10, 2001 ","{'Mat': '25', 'Start': '11', 'Sub': '14', 'Pts': '55', 'Tries': '2', 'Conv': '6', 'Pens': '10', 'Drop': '1', 'Won': '13', 'Lost': '12', 'Draw': '0', '%': '52.00'}"
Roland Reid,"
September 13, 1978, Middleberg
   ", Wing,"Scotland v Tonga at Murrayfield, Nov 10, 2001 ","{'Mat': '2', 'Start': '1', 'Sub': '1', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '1', 'Draw': '0', '%': '50.00'}"
Brendan Laney,"
November 16, 1973, Invercargill
   "," Centre, Fly-half","Scotland v New Zealand at Murrayfield, Nov 24, 2001 ","{'Mat': '20', 'Start': '17', 'Sub': '3', 'Pts': '141', 'Tries': '4', 'Conv': '17', 'Pens': '29', 'Drop': '0', 'Won': '7', 'Lost': '13', 'Draw': '0', '%': '35.00'}"
Mike Blair,"
April 20, 1981, Edinburgh
   ", Scrum-half,"Canada v Scotland at Vancouver, Jun 15, 2002 ","{'Mat': '85', 'Start': '49', 'Sub': '36', 'Pts': '35', 'Tries': '7', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '33', 'Lost': '52', 'Draw': '0', '%': '38.82'}"
Andy Craig,"
March 16, 1976, St Helens, Lancs
   ", Centre,"Canada v Scotland at Vancouver, Jun 15, 2002 ","{'Mat': '23', 'Start': '20', 'Sub': '3', 'Pts': '40', 'Tries': '8', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '9', 'Lost': '14', 'Draw': '0', '%': '39.13'}"
Rory Kerr,"
December 20, 1979, Glasgow
   ", Fullback,"Canada v Scotland at Vancouver, Jun 15, 2002 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '2', 'Draw': '0', '%': '33.33'}"
Craig Smith,"
August 30, 1978, Fulford, York
   ", Prop,"Canada v Scotland at Vancouver, Jun 15, 2002 ","{'Mat': '25', 'Start': '4', 'Sub': '21', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '12', 'Lost': '13', 'Draw': '0', '%': '48.00'}"
Ben Hinshelwood,"
March 22, 1977, Melbourne, VIC
   ", Centre,"Canada v Scotland at Vancouver, Jun 15, 2002 ","{'Mat': '19', 'Start': '12', 'Sub': '7', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '10', 'Lost': '9', 'Draw': '0', '%': '52.63'}"
Allan Jacobsen,"
September 22, 1978, Edinburgh
   ", Prop,"Canada v Scotland at Vancouver, Jun 15, 2002 ","{'Mat': '65', 'Start': '51', 'Sub': '14', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '24', 'Lost': '40', 'Draw': '1', '%': '37.69'}"
Donnie Macfadyen,"
October 11, 1979, Edinburgh
   ", Flanker,"Canada v Scotland at Vancouver, Jun 15, 2002 ","{'Mat': '11', 'Start': '9', 'Sub': '2', 'Pts': '10', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '3', 'Lost': '8', 'Draw': '0', '%': '27.27'}"
Marcus di Rollo,"
March 31, 1978, Edinburgh
   ", Centre,"United States of America v Scotland at San Francisco, Jun 22, 2002 ","{'Mat': '21', 'Start': '19', 'Sub': '2', 'Pts': '13', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '1', 'Won': '10', 'Lost': '11', 'Draw': '0', '%': '47.61'}"
Andy Hall,"
June 5, 1979, Solihull
   "," Lock, Flanker","United States of America v Scotland at San Francisco, Jun 22, 2002 ","{'Mat': '1', 'Start': '0', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '0', 'Draw': '0', '%': '100.00'}"
Bruce Douglas,"
February 10, 1980, Edinburgh
   ", Prop,"Scotland v Romania at Murrayfield, Nov 9, 2002 ","{'Mat': '43', 'Start': '33', 'Sub': '10', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '15', 'Lost': '28', 'Draw': '0', '%': '34.88'}"
Stuart Moffat,"
August 18, 1977, Edinburgh
   ", Fullback,"Scotland v Romania at Murrayfield, Nov 9, 2002 ","{'Mat': '4', 'Start': '3', 'Sub': '1', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '3', 'Lost': '1', 'Draw': '0', '%': '75.00'}"
Nikki Walker,"
March 5, 1982, Aberdeen
   ", Wing,"Scotland v Romania at Murrayfield, Nov 9, 2002 ","{'Mat': '24', 'Start': '18', 'Sub': '6', 'Pts': '30', 'Tries': '6', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '13', 'Lost': '11', 'Draw': '0', '%': '54.16'}"
Gavin Kerr,"
April 3, 1977, Newcastle-upon-Tyne
   ", Prop,"Scotland v Ireland at Murrayfield, Feb 16, 2003 ","{'Mat': '50', 'Start': '34', 'Sub': '16', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '15', 'Lost': '35', 'Draw': '0', '%': '30.00'}"
Kevin Utterson,"
July 17, 1976, Edinburgh
   ", Centre,"France v Scotland at Stade de France, Feb 23, 2003 ","{'Mat': '3', 'Start': '2', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '2', 'Draw': '0', '%': '33.33'}"
Simon Danielli,"
September 8, 1979, Edinburgh
   ", Wing,"Scotland v Italy at Murrayfield, Aug 23, 2003 ","{'Mat': '32', 'Start': '27', 'Sub': '5', 'Pts': '40', 'Tries': '8', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '12', 'Lost': '19', 'Draw': '1', '%': '39.06'}"
Andrew Dall,"
July 22, 1977, Edinburgh
   ", Back-row,"Wales v Scotland at Millennium Stadium, Aug 30, 2003 ","{'Mat': '1', 'Start': '0', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '1', 'Draw': '0', '%': '0.00'}"
Dougie Hall,"
September 24, 1980, Dingwall
   ", Hooker,"Wales v Scotland at Millennium Stadium, Aug 30, 2003 ","{'Mat': '42', 'Start': '13', 'Sub': '29', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '18', 'Lost': '24', 'Draw': '0', '%': '42.85'}"
Simon Webster,"
March 8, 1981, Hartlepool
   ", Wing,"Scotland v Ireland at Murrayfield, Sep 6, 2003 ","{'Mat': '37', 'Start': '26', 'Sub': '11', 'Pts': '40', 'Tries': '8', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '15', 'Lost': '22', 'Draw': '0', '%': '40.54'}"
Chris Cusiter,"
June 13, 1982, Aberdeen
   ", Scrum-half,"Wales v Scotland at Millennium Stadium, Feb 14, 2004 ","{'Mat': '71', 'Start': '36', 'Sub': '35', 'Pts': '15', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '24', 'Lost': '45', 'Draw': '2', '%': '35.21'}"
Ally Hogg,"
January 20, 1983, Stirling
   ", Back-row,"Wales v Scotland at Millennium Stadium, Feb 14, 2004 ","{'Mat': '48', 'Start': '40', 'Sub': '8', 'Pts': '50', 'Tries': '10', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '15', 'Lost': '33', 'Draw': '0', '%': '31.25'}"
Tom Philip,"
June 25, 1983, Edinburgh
   ", Outside back,"Wales v Scotland at Millennium Stadium, Feb 14, 2004 ","{'Mat': '5', 'Start': '5', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '5', 'Draw': '0', '%': '0.00'}"
Dan Parks,"
May 26, 1978, Hornsby
   ", Fly-half,"Wales v Scotland at Millennium Stadium, Feb 14, 2004 ","{'Mat': '67', 'Start': '47', 'Sub': '20', 'Pts': '266', 'Tries': '4', 'Conv': '15', 'Pens': '55', 'Drop': '17', 'Won': '25', 'Lost': '41', 'Draw': '1', '%': '38.05'}"
Sean Lamont,"
January 15, 1981, Perth
   ", Wing,"Samoa v Scotland at Wellington, Jun 4, 2004 ","{'Mat': '105', 'Start': '93', 'Sub': '12', 'Pts': '70', 'Tries': '14', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '44', 'Lost': '60', 'Draw': '1', '%': '42.38'}"
Hugo Southwell,"
May 14, 1980, London
   ", Fullback,"Samoa v Scotland at Wellington, Jun 4, 2004 ","{'Mat': '59', 'Start': '42', 'Sub': '17', 'Pts': '40', 'Tries': '8', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '22', 'Lost': '36', 'Draw': '1', '%': '38.13'}"
Graeme Morrison,"
October 17, 1982
   ", Centre,"Australia v Scotland at Melbourne, Jun 13, 2004 ","{'Mat': '35', 'Start': '29', 'Sub': '6', 'Pts': '15', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '14', 'Lost': '20', 'Draw': '1', '%': '41.42'}"
Craig Hamilton,"
September 1, 1979, Dumfries
   ", Lock,"Australia v Scotland at Sydney, Jun 19, 2004 ","{'Mat': '5', 'Start': '4', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '2', 'Lost': '3', 'Draw': '0', '%': '40.00'}"
Scott Gray,"
February 25, 1978, Salisbury, Rhodesia
   ", Back-row,"Scotland v Australia at Murrayfield, Nov 6, 2004 ","{'Mat': '8', 'Start': '2', 'Sub': '6', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '2', 'Lost': '6', 'Draw': '0', '%': '25.00'}"
Scott Macleod,"
March 3, 1979, Hawick
   ", Lock,"Scotland v Australia at Murrayfield, Nov 6, 2004 ","{'Mat': '24', 'Start': '9', 'Sub': '15', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '11', 'Lost': '13', 'Draw': '0', '%': '45.83'}"
Ross Ford,"
April 23, 1984, Leith
   ", Hooker,"Scotland v Australia at Murrayfield, Nov 6, 2004 ","{'Mat': '111', 'Start': '88', 'Sub': '23', 'Pts': '25', 'Tries': '5', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '46', 'Lost': '64', 'Draw': '1', '%': '41.89'}"
Alastair Kellock,"
June 14, 1981, Bishopbriggs
   ", Lock,"Scotland v Australia at Murrayfield, Nov 6, 2004 ","{'Mat': '56', 'Start': '32', 'Sub': '24', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '24', 'Lost': '31', 'Draw': '1', '%': '43.75'}"
Jon Dunbar,"
April 4, 1980, Wegberg
   ", Back-row,"France v Scotland at Stade de France, Feb 5, 2005 ","{'Mat': '2', 'Start': '0', 'Sub': '2', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '1', 'Draw': '0', '%': '50.00'}"
Rory Lamont,"
October 10, 1982, Perth
   "," Fullback, Wing","Scotland v Wales at Murrayfield, Mar 13, 2005 ","{'Mat': '29', 'Start': '26', 'Sub': '3', 'Pts': '30', 'Tries': '6', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '12', 'Lost': '17', 'Draw': '0', '%': '41.37'}"
Kelly Brown,"
June 8, 1982, Edinburgh
   ", Back-row,"Romania v Scotland at Bucharest, Jun 5, 2005 ","{'Mat': '64', 'Start': '46', 'Sub': '18', 'Pts': '20', 'Tries': '4', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '25', 'Lost': '38', 'Draw': '1', '%': '39.84'}"
Scott Lawson,"
September 28, 1981, Lanark
   ", Hooker,"Romania v Scotland at Bucharest, Jun 5, 2005 ","{'Mat': '47', 'Start': '17', 'Sub': '30', 'Pts': '10', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '20', 'Lost': '26', 'Draw': '1', '%': '43.61'}"
Phil Godman,"
May 20, 1982, Edinburgh
   ", Fly-half,"Romania v Scotland at Bucharest, Jun 5, 2005 ","{'Mat': '23', 'Start': '16', 'Sub': '7', 'Pts': '71', 'Tries': '1', 'Conv': '12', 'Pens': '14', 'Drop': '0', 'Won': '10', 'Lost': '12', 'Draw': '1', '%': '45.65'}"
Euan Murray,"
August 7, 1980, Glasgow
   ", Prop,"Romania v Scotland at Bucharest, Jun 5, 2005 ","{'Mat': '66', 'Start': '58', 'Sub': '8', 'Pts': '10', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '25', 'Lost': '40', 'Draw': '1', '%': '38.63'}"
Andy Wilson,"
December 9, 1980, Fort Brown
   "," Wing, Back-row","Romania v Scotland at Bucharest, Jun 5, 2005 ","{'Mat': '1', 'Start': '0', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '0', 'Draw': '0', '%': '100.00'}"
Ben MacDougall,"
May 25, 1977, Sydney, NSW
   ", Centre,"Wales v Scotland at Millennium Stadium, Feb 12, 2006 ","{'Mat': '2', 'Start': '1', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '2', 'Draw': '0', '%': '0.00'}"
Sam Pinder,"
February 15, 1979
   ", Scrum-half,"South Africa v Scotland at Durban, Jun 10, 2006 ","{'Mat': '2', 'Start': '0', 'Sub': '2', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '2', 'Draw': '0', '%': '0.00'}"
Johnnie Beattie,"
November 21, 1985, Glasgow
   ", Back-row,"Scotland v Romania at Murrayfield, Nov 11, 2006 ","{'Mat': '38', 'Start': '33', 'Sub': '5', 'Pts': '15', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '15', 'Lost': '22', 'Draw': '1', '%': '40.78'}"
Rob Dewey,"
October 19, 1983, Marlborough
   "," Wing, Centre","Scotland v Romania at Murrayfield, Nov 11, 2006 ","{'Mat': '13', 'Start': '11', 'Sub': '2', 'Pts': '20', 'Tries': '4', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '6', 'Lost': '7', 'Draw': '0', '%': '46.15'}"
David Callam,"
February 15, 1983, Edinburgh
   ", No. 8,"Scotland v Romania at Murrayfield, Nov 11, 2006 ","{'Mat': '11', 'Start': '8', 'Sub': '3', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '3', 'Lost': '8', 'Draw': '0', '%': '27.27'}"
Jim Hamilton,"
November 17, 1982, Swindon
   ", Lock,"Scotland v Romania at Murrayfield, Nov 11, 2006 ","{'Mat': '63', 'Start': '51', 'Sub': '12', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '18', 'Lost': '44', 'Draw': '1', '%': '29.36'}"
Rory Lawson,"
March 12, 1981, Dunfermline
   ", Scrum-half,"Scotland v Australia at Murrayfield, Nov 25, 2006 ","{'Mat': '31', 'Start': '12', 'Sub': '19', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '13', 'Lost': '17', 'Draw': '1', '%': '43.54'}"
Alasdair Strokosch,"
February 21, 1983, Paisley
   ", Back-row,"Scotland v Australia at Murrayfield, Nov 25, 2006 ","{'Mat': '47', 'Start': '35', 'Sub': '12', 'Pts': '10', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '22', 'Lost': '25', 'Draw': '0', '%': '46.80'}"
Fergus Thomson,"
October 18, 1983, Dundee
   ", Hooker,"Scotland v Ireland at Murrayfield, Aug 11, 2007 ","{'Mat': '8', 'Start': '1', 'Sub': '7', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '2', 'Lost': '6', 'Draw': '0', '%': '25.00'}"
John Barclay,"
September 24, 1986
   ", Back-row,"Scotland v New Zealand at Murrayfield, Sep 23, 2007 ","{'Mat': '76', 'Start': '68', 'Sub': '8', 'Pts': '35', 'Tries': '7', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '36', 'Lost': '39', 'Draw': '1', '%': '48.02'}"
Alasdair Dickinson,"
September 11, 1983, Dundee
   ", Prop,"Scotland v New Zealand at Murrayfield, Sep 23, 2007 ","{'Mat': '58', 'Start': '31', 'Sub': '27', 'Pts': '10', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '23', 'Lost': '35', 'Draw': '0', '%': '39.65'}"
Nick de Luca,"
February 1, 1984, Dumfries
   ", Centre,"Scotland v France at Murrayfield, Feb 3, 2008 ","{'Mat': '43', 'Start': '26', 'Sub': '17', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '16', 'Lost': '26', 'Draw': '1', '%': '38.37'}"
