name,born,position,debut,stats
Noel Baudry,"
April 1, 1914, Saint-Exupery-les-Ro
   ", Fullback,"France v Scotland at Colombes, Jan 15, 1949 ","{'Mat': '5', 'Start': '5', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '4', 'Lost': '1', 'Draw': '0'}"
Jean Pilon,"
October 14, 1925, Bayonne
   ", Fly-half,"England v France at Twickenham, Feb 26, 1949 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '3', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '1', 'Draw': '0'}"
Francis Desclaux,"
February 9, 1926, Collioure
   ", Centre,"Argentina v France at Buenos Aires, Aug 28, 1949 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Pts': '5', 'Tries': '0', 'Conv': '1', 'Pens': '0', 'Drop': '1', 'GfM': '0', 'Won': '3', 'Lost': '0', 'Draw': '0'}"
Felix Lacrampe,"
December 12, 1924, Lannemezan
   ", No. 8,"Argentina v France at Buenos Aires, Sep 4, 1949 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '0'}"
Roger Arcalis,"
June 1, 1927, Tarbes
   ", Fullback,"Scotland v France at Murrayfield, Jan 14, 1950 ","{'Mat': '5', 'Start': '5', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '2', 'Draw': '1'}"
Rene Bienes,"
August 2, 1923, Toulouse
   "," Prop, Flanker","Scotland v France at Murrayfield, Jan 14, 1950 ","{'Mat': '29', 'Start': '29', 'Sub': '0', 'Pts': '12', 'Tries': '4', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '16', 'Lost': '12', 'Draw': '1'}"
Firmin Bonnus,"
August 25, 1924, Toulon
   ", Lock,"Scotland v France at Murrayfield, Jan 14, 1950 ","{'Mat': '4', 'Start': '4', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '2', 'Draw': '1'}"
Roger Ferrien,"
November 9, 1924, Riscle
   ", Prop,"Scotland v France at Murrayfield, Jan 14, 1950 ","{'Mat': '4', 'Start': '4', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '2', 'Draw': '1'}"
Pierre Lauga,"
January 17, 1922, Lucq-de-Bearn
   "," Centre, Fly-half","Scotland v France at Murrayfield, Jan 14, 1950 ","{'Mat': '4', 'Start': '4', 'Sub': '0', 'Pts': '3', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '1', 'GfM': '0', 'Won': '1', 'Lost': '2', 'Draw': '1'}"
Pierre Lavergne,"
March 18, 1922, Ciboure
   ", Prop,"Scotland v France at Murrayfield, Jan 14, 1950 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Jacques Merquey,"
September 26, 1929, Souillac
   ", Centre,"Scotland v France at Murrayfield, Jan 14, 1950 ","{'Mat': '4', 'Start': '4', 'Sub': '0', 'Pts': '3', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '2', 'Draw': '1'}"
Daniel Herice,"
September 7, 1921, Saint-Emiliosen
   ", Flanker,"France v Ireland at Colombes, Jan 28, 1950 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '0', 'Draw': '1'}"
Paul Lasaosa,"
July 13, 1927, Dax
   "," Centre, Scrum-half, Halfback","France v Ireland at Colombes, Jan 28, 1950 ","{'Mat': '6', 'Start': '6', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '3', 'Lost': '2', 'Draw': '1'}"
Pierre Pascalin,"
September 21, 1926, Saint-Gein
   ", Hooker,"France v Ireland at Colombes, Jan 28, 1950 ","{'Mat': '7', 'Start': '7', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '4', 'Lost': '2', 'Draw': '1'}"
Georges Brun,"
December 23, 1922, Aix-les-Bains
   "," Fullback, Wing, Centre","France v England at Colombes, Feb 25, 1950 ","{'Mat': '14', 'Start': '14', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '7', 'Lost': '7', 'Draw': '0'}"
Fernand Cazenave,"
November 26, 1924, Orthez
   ", Wing,"France v England at Colombes, Feb 25, 1950 ","{'Mat': '6', 'Start': '6', 'Sub': '0', 'Pts': '3', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '5', 'Lost': '1', 'Draw': '0'}"
Franck Fournet,"
November 26, 1922, Clermont-Ferrand
   ", Fly-half,"Wales v France at Cardiff, Mar 25, 1950 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Rene Bernard,"
May 11, 1925, Bergerac
   ", Prop,"France v Scotland at Colombes, Jan 13, 1951 ","{'Mat': '4', 'Start': '4', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '3', 'Lost': '1', 'Draw': '0'}"
Georges Carabignac,"
October 10, 1929, Boe
   ", Fly-half,"France v Scotland at Colombes, Jan 13, 1951 ","{'Mat': '7', 'Start': '7', 'Sub': '0', 'Pts': '9', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '3', 'GfM': '0', 'Won': '2', 'Lost': '5', 'Draw': '0'}"
Henri Foures,"
August 29, 1925, Issus
   ", Lock,"France v Scotland at Colombes, Jan 13, 1951 ","{'Mat': '4', 'Start': '4', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '3', 'Lost': '1', 'Draw': '0'}"
Lucien Mias,"
September 28, 1930, Saint-Germain-de-Cal
   ", Lock,"France v Scotland at Colombes, Jan 13, 1951 ","{'Mat': '29', 'Start': '29', 'Sub': '0', 'Pts': '3', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '17', 'Lost': '11', 'Draw': '1'}"
Alain Porthault,"
July 15, 1929, Vervins
   ", Wing,"France v Scotland at Colombes, Jan 13, 1951 ","{'Mat': '7', 'Start': '7', 'Sub': '0', 'Pts': '9', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '5', 'Lost': '2', 'Draw': '0'}"
Guy Belletante,"
March 13, 1927, Perigueux
   ", Centre,"Ireland v France at Lansdowne Road, Jan 27, 1951 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '1', 'Draw': '0'}"
Pierre Bertrand,"
October 27, 1927, Meximieux
   ", Prop,"Ireland v France at Lansdowne Road, Jan 27, 1951 ","{'Mat': '8', 'Start': '8', 'Sub': '0', 'Pts': '13', 'Tries': '0', 'Conv': '2', 'Pens': '3', 'Drop': '0', 'GfM': '0', 'Won': '4', 'Lost': '4', 'Draw': '0'}"
Dacien Olive,"
July 12, 1924, Claira
   ", Wing,"Ireland v France at Lansdowne Road, Jan 27, 1951 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '3', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '2', 'Draw': '0'}"
Maurice Prat,"
November 17, 1928, Lourdes
   ", Fullback,"Ireland v France at Lansdowne Road, Jan 27, 1951 ","{'Mat': '31', 'Start': '31', 'Sub': '0', 'Pts': '24', 'Tries': '6', 'Conv': '0', 'Pens': '0', 'Drop': '2', 'GfM': '0', 'Won': '18', 'Lost': '13', 'Draw': '0'}"
Jean-Roger Bourdeu,"
January 6, 1927, Gan
   ", Flanker,"Scotland v France at Murrayfield, Jan 12, 1952 ","{'Mat': '9', 'Start': '9', 'Sub': '0', 'Pts': '3', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '3', 'Lost': '6', 'Draw': '0'}"
Rene Brejassou,"
August 12, 1929, Aureilhan
   "," Prop, Lock","Scotland v France at Murrayfield, Jan 12, 1952 ","{'Mat': '15', 'Start': '15', 'Sub': '0', 'Pts': '3', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '8', 'Lost': '7', 'Draw': '0'}"
Bernard Chevallier,"
December 7, 1925, Rougnat
   ", Lock,"Scotland v France at Murrayfield, Jan 12, 1952 ","{'Mat': '26', 'Start': '26', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '15', 'Lost': '11', 'Draw': '0'}"
Roger Furcade,"
January 22, 1928, Saint-Nazaire
   ", Fly-half,"Scotland v France at Murrayfield, Jan 12, 1952 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '0'}"
Paul Labadie,"
April 27, 1928, Bayonne
   ", Hooker,"Scotland v France at Murrayfield, Jan 12, 1952 ","{'Mat': '21', 'Start': '21', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '13', 'Lost': '8', 'Draw': '0'}"
Robert Labarthete,"
October 5, 1924, Gan
   "," Fullback, Scrum-half","Scotland v France at Murrayfield, Jan 12, 1952 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '0'}"
Roger Martine,"
January 3, 1930, Bellocq
   "," Fullback, Centre, Fly-half","Scotland v France at Murrayfield, Jan 12, 1952 ","{'Mat': '25', 'Start': '25', 'Sub': '0', 'Pts': '6', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '1', 'GfM': '0', 'Won': '20', 'Lost': '3', 'Draw': '2'}"
Francois Varenne,"
July 26, 1926, Junay
   ", Lock,"Scotland v France at Murrayfield, Jan 12, 1952 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '0'}"
Antoine Labazuy,"
February 9, 1929, Carcassonne
   ", Fly-half,"France v Ireland at Colombes, Jan 26, 1952 ","{'Mat': '11', 'Start': '11', 'Sub': '0', 'Pts': '39', 'Tries': '0', 'Conv': '9', 'Pens': '6', 'Drop': '1', 'GfM': '0', 'Won': '8', 'Lost': '2', 'Draw': '1'}"
Jean Colombier,"
September 23, 1928, Saint-Julien-en-Gene
   ", Wing,"France v South Africa at Colombes, Feb 16, 1952 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '3', 'Draw': '0'}"
Pierre Guilleux,"
December 15, 1924, Usseau
   ", Fullback,"France v South Africa at Colombes, Feb 16, 1952 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '1', 'Draw': '0'}"
Jacques Mauran,"
May 1, 1929, Rignac
   ", Centre,"France v South Africa at Colombes, Feb 16, 1952 ","{'Mat': '6', 'Start': '6', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '5', 'Draw': '0'}"
Michel Lecointre,"
July 3, 1926, Troyes
   ", Fly-half,"Italy v France at Milan, May 17, 1952 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '0'}"
Lucien Roge,"
October 19, 1932, Cessenon
   "," Wing, Centre","Italy v France at Milan, May 17, 1952 ","{'Mat': '15', 'Start': '15', 'Sub': '0', 'Pts': '12', 'Tries': '4', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '10', 'Lost': '4', 'Draw': '1'}"
Andre Sanac,"
August 4, 1929, Trouillas
   "," Prop, Lock","Italy v France at Milan, May 17, 1952 ","{'Mat': '10', 'Start': '10', 'Sub': '0', 'Pts': '3', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '5', 'Lost': '5', 'Draw': '0'}"
Jean-Claude Rouan,"
October 30, 1933, Quillan
   ", Fullback,"France v Scotland at Colombes, Jan 10, 1953 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '1', 'Draw': '0'}"
Paul Tignol,"
May 26, 1933, Toulouse
   "," Lock, No. 8","France v Scotland at Colombes, Jan 10, 1953 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '1', 'Draw': '0'}"
Julien Arrieta,"
September 11, 1924, Irun
   ", Hooker,"England v France at Twickenham, Feb 28, 1953 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '2', 'Draw': '0'}"
Robert Carrere,"
March 13, 1921, Saint-Sever
   ", Prop,"England v France at Twickenham, Feb 28, 1953 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '1', 'Draw': '0'}"
Michel Celaya,"
July 4, 1930, Biarritz
   ", Back-row,"England v France at Twickenham, Feb 28, 1953 ","{'Mat': '50', 'Start': '50', 'Sub': '0', 'Pts': '18', 'Tries': '6', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '30', 'Lost': '15', 'Draw': '5'}"
Andre Haget,"
April 26, 1931, Biarritz
   ", Fly-half,"England v France at Twickenham, Feb 28, 1953 ","{'Mat': '14', 'Start': '14', 'Sub': '0', 'Pts': '3', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '10', 'Lost': '4', 'Draw': '0'}"
Laurent Bidart,"
January 11, 1930, Le Boucau
   ", Fly-half,"France v Wales at Colombes, Mar 28, 1953 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Henri Domec,"
August 9, 1932, Lourdes
   ", Flanker,"France v Wales at Colombes, Mar 28, 1953 ","{'Mat': '20', 'Start': '20', 'Sub': '0', 'Pts': '3', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '15', 'Lost': '5', 'Draw': '0'}"
Joseph Galy,"
December 22, 1929, Bages
   ", Centre,"France v Wales at Colombes, Mar 28, 1953 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Michel Vannier,"
July 21, 1931, Etain
   ", Fullback,"France v Wales at Colombes, Mar 28, 1953 ","{'Mat': '43', 'Start': '43', 'Sub': '0', 'Pts': '180', 'Tries': '1', 'Conv': '45', 'Pens': '21', 'Drop': '8', 'GfM': '0', 'Won': '28', 'Lost': '12', 'Draw': '3'}"
Jean Darrieussecq,"
March 6, 1924, Peyrehorade
   ", Scrum-half,"France v Italy at Lyon, Apr 26, 1953 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '0'}"
Jean-Henri Pargade,"
September 21, 1928, Bayonne
   ", Centre,"France v Italy at Lyon, Apr 26, 1953 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '0'}"
Robert Baulon,"
October 21, 1930, Le Boucau
   ", Back-row,"Scotland v France at Murrayfield, Jan 9, 1954 ","{'Mat': '18', 'Start': '18', 'Sub': '0', 'Pts': '18', 'Tries': '6', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '12', 'Lost': '6', 'Draw': '0'}"
Jacques Bouquet,"
June 3, 1933, Tullins
   "," Centre, Fly-half","Scotland v France at Murrayfield, Jan 9, 1954 ","{'Mat': '34', 'Start': '34', 'Sub': '0', 'Pts': '21', 'Tries': '3', 'Conv': '3', 'Pens': '0', 'Drop': '2', 'GfM': '0', 'Won': '20', 'Lost': '10', 'Draw': '4'}"
Andre Boniface,"
August 14, 1934, Monfort-en-Chalosse
   "," Wing, Centre","France v Ireland at Colombes, Jan 23, 1954 ","{'Mat': '48', 'Start': '48', 'Sub': '0', 'Pts': '44', 'Tries': '11', 'Conv': '1', 'Pens': '1', 'Drop': '2', 'GfM': '0', 'Won': '25', 'Lost': '18', 'Draw': '5'}"
Henri Claverie,"
January 21, 1925, Lourdes
   ", Fullback,"France v New Zealand at Colombes, Feb 27, 1954 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '1', 'Draw': '0'}"
Amedee Domenech,"
May 3, 1933, Narbonne
   "," Prop, No. 8","Wales v France at Cardiff, Mar 27, 1954 ","{'Mat': '52', 'Start': '52', 'Sub': '0', 'Pts': '24', 'Tries': '8', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '32', 'Lost': '16', 'Draw': '4'}"
Pierre Albaladejo,"
December 14, 1933, Dax
   "," Fullback, Fly-half","France v England at Colombes, Apr 10, 1954 ","{'Mat': '30', 'Start': '30', 'Sub': '0', 'Pts': '104', 'Tries': '0', 'Conv': '16', 'Pens': '12', 'Drop': '12', 'GfM': '0', 'Won': '19', 'Lost': '8', 'Draw': '3'}"
Jean Benetiere,"
October 2, 1928, Le Coteau
   ", Hooker,"Italy v France at Rome, Apr 24, 1954 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '0', 'Draw': '0'}"
Jean Bichindaritz,"
May 3, 1928, Biarritz
   ", Prop,"Italy v France at Rome, Apr 24, 1954 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '3', 'Lost': '0', 'Draw': '0'}"
Gilbert Larreguy,"
May 6, 1931, Mouguerre
   ", Flanker,"Italy v France at Rome, Apr 24, 1954 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '3', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '0'}"
Jacques Lepatey,"
September 25, 1929, Salleles d'Aude
   ", Wing,"Italy v France at Rome, Apr 24, 1954 ","{'Mat': '5', 'Start': '5', 'Sub': '0', 'Pts': '6', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '4', 'Lost': '1', 'Draw': '0'}"
Gerard Murillo,"
February 9, 1932, Paris
   "," Wing, Centre","Italy v France at Rome, Apr 24, 1954 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '9', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '0', 'Draw': '0'}"
Jean Barthe,"
July 22, 1932, Lourdes
   "," Lock, Flanker, No. 8","Argentina v France at Buenos Aires, Aug 29, 1954 ","{'Mat': '26', 'Start': '26', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '17', 'Lost': '7', 'Draw': '2'}"
Robert Basauri,"
August 30, 1934, Hendaye
   ", Fly-half,"Argentina v France at Buenos Aires, Aug 29, 1954 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '0'}"
Philibert Capitani,"
July 31, 1928, Frassinoro, MO
   ", Lock,"Argentina v France at Buenos Aires, Aug 29, 1954 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '0', 'Draw': '0'}"
Pierre Danos,"
June 4, 1929, Toulouse
   ", Scrum-half,"Argentina v France at Buenos Aires, Aug 29, 1954 ","{'Mat': '17', 'Start': '17', 'Sub': '0', 'Pts': '15', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '2', 'GfM': '0', 'Won': '11', 'Lost': '3', 'Draw': '3'}"
Yves Duffaut,"
December 24, 1932, Samatan
   ", Flanker,"Argentina v France at Buenos Aires, Aug 29, 1954 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '0', 'Draw': '0'}"
Jacques Meynard,"
September 28, 1935, Cognac
   "," Fullback, Centre","Argentina v France at Buenos Aires, Aug 29, 1954 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '10', 'Tries': '0', 'Conv': '2', 'Pens': '2', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '0', 'Draw': '0'}"
Henri Lazies,"
November 1, 1929, Belloc-St-Clamens
   "," Prop, Lock, No. 8","Argentina v France at Buenos Aires, Sep 12, 1954 ","{'Mat': '4', 'Start': '4', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '3', 'Lost': '1', 'Draw': '0'}"
Andre Morel,"
November 20, 1927, Grenoble
   ", Wing,"Argentina v France at Buenos Aires, Sep 12, 1954 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '3', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '0'}"
Henri Rancoule,"
February 6, 1933, Bram
   ", Wing,"England v France at Twickenham, Feb 26, 1955 ","{'Mat': '27', 'Start': '27', 'Sub': '0', 'Pts': '24', 'Tries': '8', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '19', 'Lost': '5', 'Draw': '3'}"
Jacques Chiberry,"
September 7, 1929, Sauveterre-de-Bearn
   ", Wing,"France v Italy at Grenoble, Apr 10, 1955 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '0'}"
Michel Escommier,"
October 12, 1933, Montelimar
   ", Hooker,"France v Italy at Grenoble, Apr 10, 1955 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '0'}"
Thomas Manterola,"
December 19, 1927, Ciboure
   "," Prop, No. 8","France v Italy at Grenoble, Apr 10, 1955 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '0', 'Draw': '0'}"
Jean Carrere,"
April 5, 1930, Argeles-sur-Mer
   ", Flanker,"Scotland v France at Murrayfield, Jan 14, 1956 ","{'Mat': '8', 'Start': '8', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '5', 'Draw': '1'}"
Jean-Vincent Dupuy,"
May 25, 1934, Vic-en-Bigorre
   "," Wing, Centre","Scotland v France at Murrayfield, Jan 14, 1956 ","{'Mat': '40', 'Start': '40', 'Sub': '0', 'Pts': '57', 'Tries': '19', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '22', 'Lost': '12', 'Draw': '6'}"
Gerard Roucaries,"
August 13, 1932, Rivesaltes
   ", Lock,"Scotland v France at Murrayfield, Jan 14, 1956 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Guy Stener,"
February 11, 1931, Vichy
   "," Wing, Centre","Scotland v France at Murrayfield, Jan 14, 1956 ","{'Mat': '5', 'Start': '5', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '3', 'Lost': '1', 'Draw': '1'}"
Serge Torreilles,"
December 31, 1931, Baixas
   ", Wing,"Scotland v France at Murrayfield, Jan 14, 1956 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Robert Vigier,"
December 5, 1926, Lanobre
   ", Hooker,"Scotland v France at Murrayfield, Jan 14, 1956 ","{'Mat': '24', 'Start': '24', 'Sub': '0', 'Pts': '3', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '14', 'Lost': '8', 'Draw': '2'}"
